WorkspaceId,UserName,BundleId,IpAddress,ComputerName,State,RunningMode,Region,LastConnectionTime,DaysSinceLastLogin
ws-xf01b57h9,sjackson40,wsb-6m4xgd4tz,10.135.66.64,VDICHWY-8K7AVL8,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 16:48:23.149000-05:00,1
ws-95c9ym8ry,njoseph1,wsb-6m4xgd4tz,10.135.64.164,VDICHWY-GQH7JEI,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:45:48.135000-05:00,1
ws-68nndhcl1,ncasiano,wsb-6m4xgd4tz,10.135.67.106,VDICHWY-SQMRA9V,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:49:20.942000-05:00,1
ws-4685mxk6p,lmills2,wsb-6m4xgd4tz,10.135.72.127,VDICHWY-911VGJU,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:47:56.680000-05:00,0
ws-1kc52x983,mkathalyna,wsb-6m4xgd4tz,10.135.71.236,VDICHWY-AI0URM7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-17 20:46:43.226000-05:00,9
ws-09njnwfvn,dpatel3,wsb-6m4xgd4tz,10.135.64.179,VDICHWY-6A9OQ4C,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:26.351000-05:00,0
ws-4qvhp3454,bmcdonald6,wsb-dqxtkgx0n,10.113.25.211,EC2AMAZ-B4TCSS1,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-98l7xr2z4,nbenson1,wsb-6m4xgd4tz,10.135.66.29,VDICHWY-7KGMBPT,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-h0wgfrhg7,lasrodgers,wsb-6m4xgd4tz,10.135.67.197,VDICHWY-LDH2MML,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-dgmpy3vrn,cblazer,wsb-6m4xgd4tz,10.135.79.27,VDICHWY-3256FKN,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:00:57.655000-05:00,0
ws-2blb84wmr,bsmith8,wsb-6m4xgd4tz,10.135.66.19,VDICHWY-F7QP1I9,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-786fpsqgt,nmolino,wsb-83j5dqqlr,10.113.46.176,EC2AMAZ-28NHRJA,STOPPED,AUTO_STOP,us-east-1,2023-02-09 23:58:25.831000-05:00,17
ws-7h1nydxwb,acarbajal1,wsb-6m4xgd4tz,10.135.67.134,VDICHWY-BI61QQ3,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:06:44.161000-05:00,0
ws-707jd8ml9,ggosey,wsb-6m4xgd4tz,10.135.65.162,VDICHWY-HIDR63H,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:39.892000-05:00,0
ws-h9tktz0nx,chudman,wsb-6m4xgd4tz,10.135.71.138,VDICHWY-M8SBRGM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:19.340000-05:00,0
ws-fpffmv81q,bprine,wsb-6m4xgd4tz,10.135.68.191,VDICHWY-P3ACLC8,AVAILABLE,ALWAYS_ON,us-east-1,2022-09-19 14:14:04.870000-04:00,160
ws-7f0lpln1t,ikis,wsb-6m4xgd4tz,10.135.71.83,VDICHWY-KFOCVUS,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:28:36.512000-05:00,0
ws-8fg1g3h7n,acalderon4,wsb-6m4xgd4tz,10.135.70.99,VDICHWY-MG5PH2N,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 19:47:04.867000-05:00,1
ws-50mw5fgfy,jabreu1,wsb-dqxtkgx0n,10.113.38.236,EC2AMAZ-SFN8BEH,STOPPED,AUTO_STOP,us-east-1,2023-02-22 14:23:53.405000-05:00,4
ws-7d4jhz6zk,db,wsb-6m4xgd4tz,10.135.74.140,VDICHWY-9HU857V,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 22:33:40.426000-05:00,1
ws-kb39d2smb,svelmail,wsb-5pkb168zy,10.135.233.48,A-22HSSNM2ZM3MG,AVAILABLE,ALWAYS_ON,us-east-1,2022-06-21 03:06:36.603000-04:00,251
ws-8tnvgl7jf,jlynch6,wsb-6m4xgd4tz,10.135.67.241,VDICHWY-3OTG2CU,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 20:31:18.403000-05:00,1
ws-3chtlg136,bmcconnell,wsb-6m4xgd4tz,10.135.75.80,VDICHWY-96VNV5P,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 19:27:50.894000-05:00,1
ws-9q5kq4448,brenteria1,wsb-6m4xgd4tz,10.135.79.45,VDICHWY-41QF4N4,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-7w740vrtv,bharrell,wsb-6m4xgd4tz,10.135.64.153,VDICHWY-HQQPCN3,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:27:42.773000-05:00,0
ws-jsdpmyfv1,anichols3,wsb-6m4xgd4tz,10.135.77.238,VDICHWY-FSJL0EK,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-0tmjvt0sp,nwoodberry,wsb-6m4xgd4tz,10.135.66.179,VDICHWY-OOFD73N,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 15:57:45.981000-05:00,2
ws-1slyvhwv9,bpottswils,wsb-6m4xgd4tz,10.135.69.73,VDICHWY-3CQ2QRV,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:48:16.447000-05:00,1
ws-v4wk7c4hg,tfakatoufi,wsb-6m4xgd4tz,10.135.70.148,VDICHWY-0GVB13L,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 17:58:31.133000-05:00,0
ws-7gzfwbkc9,vgonzales,wsb-6m4xgd4tz,10.135.67.21,VDICHWY-G15U0JG,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 22:46:10.817000-05:00,1
ws-xxn4ldbkl,jholman4,wsb-6m4xgd4tz,10.135.70.179,VDICHWY-JR162MA,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:17:26.169000-05:00,0
ws-7bh0qrbz1,izezzi,wsb-6m4xgd4tz,10.135.77.66,VDICHWY-PBS7FCR,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-2b0f96yf4,lfu,wsb-kfzj3nw9z,10.113.25.196,EC2AMAZ-BMCJ3DM,STOPPED,AUTO_STOP,us-east-1,2022-09-26 13:22:11.439000-04:00,153
ws-1mybqsrd4,jadams1,wsb-1dtmwzl2v,10.113.36.123,EC2AMAZ-G8LPAPA,STOPPED,AUTO_STOP,us-east-1,2023-02-13 19:28:30.921000-05:00,13
ws-8z8bwtlq3,sfluchaire,wsb-6m4xgd4tz,10.135.67.166,VDICHWY-554M00S,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:08:55.480000-05:00,0
ws-8ps7jbclj,pcantumenh,wsb-6m4xgd4tz,10.135.70.64,VDICHWY-IGCPQF5,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:03:33.329000-05:00,0
ws-xm6p4sfqh,yvadalia,wsb-dqxtkgx0n,10.113.24.178,EC2AMAZ-FNC5VBI,STOPPED,AUTO_STOP,us-east-1,2021-07-08 15:49:12.936000-04:00,598
ws-xmczl6hdq,dalvarez10,wsb-6m4xgd4tz,10.135.72.180,VDICHWY-KKNTL1D,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 01:28:40.243000-05:00,0
ws-1wxxnq0v2,AHinson,wsb-hmscb6mg5,10.113.25.105,VDICHWY-UF7BMSJ,AVAILABLE,ALWAYS_ON,us-east-1,2022-06-22 23:02:25.985000-04:00,249
ws-65lbc6khz,mgac,wsb-6m4xgd4tz,10.135.69.134,VDICHWY-S2F9S03,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 00:42:51.435000-05:00,0
ws-gqwkq8ph1,jtorne,wsb-6m4xgd4tz,10.135.65.172,VDICHWY-V1H11CR,AVAILABLE,ALWAYS_ON,us-east-1,2022-11-16 08:29:12.200000-05:00,103
ws-c8xx3104n,ichavarria,wsb-6m4xgd4tz,10.135.67.112,VDICHWY-D7S102J,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-c1d8g1vbb,jalexand16,wsb-6m4xgd4tz,10.135.69.50,VDICHWY-JSB73TF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:38.957000-05:00,0
ws-4102hdncs,lpina1,wsb-6m4xgd4tz,10.135.76.15,VDICHWY-6DVRR5H,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:05.050000-05:00,0
ws-4xtpzb11j,bdavis36,wsb-6m4xgd4tz,10.135.68.210,VDICHWY-RB65ERL,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 21:18:48.512000-05:00,1
ws-bpv4sh2dh,mcanceller,wsb-6m4xgd4tz,10.135.78.3,VDICHWY-TPE1NRJ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:53.723000-05:00,0
ws-5xrfq6q5q,MAnderson,wsb-b1ybhrq5f,10.113.25.228,WSAMZN-FNBM3O01,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-4dy3mm3yl,amaniam,wsb-dqxtkgx0n,10.113.25.89,EC2AMAZ-7N3GGHB,STOPPED,AUTO_STOP,us-east-1,2020-12-07 19:11:07.481000-05:00,811
ws-35xljskzs,lpierrelou,wsb-6m4xgd4tz,10.135.71.158,VDICHWY-LNM7AE5,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:59:40.905000-05:00,0
ws-7fxsnddj8,cbrown86,wsb-6m4xgd4tz,10.135.65.167,VDICHWY-ARUGDME,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 13:18:18.224000-05:00,1
ws-f60csbbfj,ycanales,wsb-6m4xgd4tz,10.135.66.161,VDICHWY-BMRPEVC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 05:32:33.289000-05:00,2
ws-6j81jrrqn,cmilici,wsb-6m4xgd4tz,10.135.75.205,VDICHWY-DEPTB7G,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-g3223ctsz,wdorlus,wsb-6m4xgd4tz,10.135.78.157,VDICHWY-FBKPS9E,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 08:35:46.913000-05:00,0
ws-b2dp4ybnk,jthom,wsb-6m4xgd4tz,10.135.76.211,VDICHWY-UV3GH9I,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-20 22:38:59.790000-05:00,6
ws-6m93kpmly,mkcere,wsb-6m4xgd4tz,10.135.68.27,VDICHWY-98R1LMF,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-7lgn62qn8,ecamacho,wsb-6m4xgd4tz,10.135.71.194,VDICHWY-VA075B7,AVAILABLE,ALWAYS_ON,us-east-1,2023-01-16 13:00:13.442000-05:00,41
ws-73dm0zr13,cgaldos,wsb-hmscb6mg5,10.113.25.62,VDICHWY-0EJ2CPG,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-9582gd5rn,ppineda,wsb-6m4xgd4tz,10.135.74.112,VDICHWY-3EA40SM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:15.905000-05:00,0
ws-d0dtc17tj,bhazen,wsb-6m4xgd4tz,10.135.69.175,VDICHWY-TFCNRGA,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:24:41.580000-05:00,0
ws-7kz411tcs,jliu6,wsb-83j5dqqlr,10.113.46.212,EC2AMAZ-TTMVQT9,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-bndltbtm4,mreyes11,wsb-6m4xgd4tz,10.135.64.11,VDICHWY-L2OVCGQ,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:47:07.059000-05:00,0
ws-9md3dgjh2,apickett,wsb-6m4xgd4tz,10.135.73.172,VDICHWY-L2JDCV4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:27:16.708000-05:00,0
ws-wf2jl4t4l,zganuza,wsb-6m4xgd4tz,10.135.76.91,VDICHWY-RBPSKIA,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:06.270000-05:00,0
ws-dt26nhskr,sthakur,wsb-83j5dqqlr,10.113.40.196,EC2AMAZ-J8PI866,AVAILABLE,ALWAYS_ON,us-east-1,2022-10-07 17:39:40.338000-04:00,142
ws-k0w6ks836,mcastill12,wsb-6m4xgd4tz,10.135.69.171,VDICHWY-ILD2KM1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 10:48:09.635000-05:00,0
ws-5bfnvbg45,crizea,wsb-6m4xgd4tz,10.135.67.12,VDICHWY-LIHVH77,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:03:39.332000-05:00,0
ws-7345zpvks,gsnyder1,wsb-6m4xgd4tz,10.135.65.101,VDICHWY-C6G6SK4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:58.778000-05:00,0
ws-78n6qsj92,tlandrigan,wsb-6m4xgd4tz,10.135.76.31,VDICHWY-6E6PN4M,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:04:04.559000-05:00,0
ws-h8y73lvyh,ateyra,wsb-6m4xgd4tz,10.135.68.7,VDICHWY-K0BU22A,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 03:59:51.717000-05:00,2
ws-13h2d511r,psmiles,wsb-83j5dqqlr,10.113.40.10,EC2AMAZ-EPFABUI,AVAILABLE,AUTO_STOP,us-east-1,2023-02-27 08:59:22.182000-05:00,0
ws-5l4c85bxz,zhelmy,wsb-6m4xgd4tz,10.135.68.83,VDICHWY-L0RKET4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:16.625000-05:00,0
ws-0vsss99tb,sgobert,wsb-6m4xgd4tz,10.135.79.113,VDICHWY-27S7SD4,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-30kyshdvn,kengebrets,wsb-6m4xgd4tz,10.135.76.18,VDICHWY-TJ16CMH,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:28:32.116000-05:00,0
ws-gdsh7gp5q,sharris46,wsb-6m4xgd4tz,10.135.77.232,VDICHWY-VOJIPID,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:03:52.564000-05:00,0
ws-1hm1t3y8p,slam,wsb-6m4xgd4tz,10.135.75.231,VDICHWY-KF1HNJN,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-87mbqh1l5,jbulloch,wsb-6m4xgd4tz,10.135.66.55,VDICHWY-NIGQGH7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:03:42.465000-05:00,0
ws-b3w4yv0x3,hjames,wsb-6m4xgd4tz,10.135.75.47,VDICHWY-6O6PS3A,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 17:28:24.427000-05:00,2
ws-b5bqcz8nr,bsloverro,wsb-6m4xgd4tz,10.135.77.205,VDICHWY-BA904NJ,AVAILABLE,ALWAYS_ON,us-east-1,2022-08-31 12:41:58.473000-04:00,179
ws-22l02r5f6,bvelasquez,wsb-83j5dqqlr,10.113.37.165,EC2AMAZ-8QH1TFN,STOPPED,AUTO_STOP,us-east-1,2023-02-24 01:53:16.986000-05:00,3
ws-2y5rcm3g7,jsasser,wsb-1dtmwzl2v,10.113.41.226,EC2AMAZ-KJS9ORR,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-14 17:16:20.916000-05:00,12
ws-5xr9z4h7p,blogue,wsb-1dtmwzl2v,10.113.37.92,EC2AMAZ-S3BLUCH,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-21 14:15:04.124000-05:00,5
ws-v5kcw5cc8,lrostran,wsb-6m4xgd4tz,10.135.66.32,VDICHWY-81LHNEV,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:27:41.446000-05:00,0
ws-5yhkqvzm0,mmasquelie,wsb-6m4xgd4tz,10.135.78.2,VDICHWY-NAC43P7,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:18:59.458000-05:00,0
ws-4z1mplpr9,ckrajcir,wsb-6m4xgd4tz,10.135.233.235,VDICHWY-G2RVQAV,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-5fg4vbjy6,mweldon,wsb-6m4xgd4tz,10.135.76.10,VDICHWY-H20TV8L,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 21:53:14.615000-05:00,2
ws-xlf7sz9dy,cflores4,wsb-6m4xgd4tz,10.135.76.98,VDICHWY-8GQCECM,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-g58vfk84b,fkochiv,wsb-8n21nhw3j,10.135.67.194,VDICHWY-2CVN6KM,STOPPED,AUTO_STOP,us-east-1,2023-02-26 03:13:41.123000-05:00,1
ws-379b98kbg,cvalentin2,wsb-6m4xgd4tz,10.135.75.69,VDICHWY-25MSKOH,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:28:36.602000-05:00,0
ws-bdmf0nldr,CGower,wsb-kfzj3nw9z,10.113.24.153,EC2AMAZ-KD1C5IM,STOPPED,AUTO_STOP,us-east-1,2022-06-10 18:02:27.004000-04:00,261
ws-hk611x49f,ihochstetl,wsb-6m4xgd4tz,10.135.67.3,VDICHWY-9NHBNRP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 19:26:59.519000-05:00,0
ws-630jz90p6,lvillalba,wsb-83j5dqqlr,10.113.43.169,EC2AMAZ-RLRFJ1T,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-0lb14hpj2,msettle,wsb-38t9g96rj,10.135.75.189,VDICHWY-HB67O5A,STOPPED,AUTO_STOP,us-east-1,2022-11-15 21:07:23.648000-05:00,103
ws-9pkl1qkl9,jsachse,wsb-6m4xgd4tz,10.135.79.61,VDICHWY-9BN3EET,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:03:06.073000-05:00,0
ws-dlzst87qp,ncastillo3,wsb-6m4xgd4tz,10.135.74.95,VDICHWY-BVT5NJ1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 00:53:27.814000-05:00,0
ws-xn0d4cy3s,screasy1,wsb-1dtmwzl2v,10.113.42.17,EC2AMAZ-L0VEDP1,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-14 15:03:01.472000-05:00,12
ws-0300zdxkk,kmiller15,wsb-6m4xgd4tz,10.135.78.27,VDICHWY-RGPLHKV,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:40.450000-05:00,0
ws-j1cm0d172,mlaba,wsb-6m4xgd4tz,10.135.73.119,VDICHWY-TNCN56G,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:00:57.214000-05:00,0
ws-10bq54z43,lhess,wsb-1dtmwzl2v,10.113.36.205,EC2AMAZ-NMRQJGJ,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-3128lxp0c,tadkins5,wsb-6m4xgd4tz,10.135.64.195,VDICHWY-AP5N78U,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 17:28:41.606000-05:00,1
ws-d3607b4lv,nniewialkouski,wsb-7v01w2s1n,10.113.39.130,EC2AMAZ-L5ULQBG,AVAILABLE,ALWAYS_ON,us-east-1,2022-01-27 19:54:36.992000-05:00,395
ws-cxjlyr796,mroxas,wsb-6m4xgd4tz,10.135.69.42,VDICHWY-V4RO70Q,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:00:36.179000-05:00,0
ws-c176zmwr2,cpun,wsb-1dtmwzl2v,10.113.41.49,EC2AMAZ-DUGA01J,AVAILABLE,ALWAYS_ON,us-east-1,2022-11-03 16:35:27.469000-04:00,115
ws-k1zjcflfz,jadragana,wsb-6m4xgd4tz,10.135.65.168,VDICHWY-6O99NBM,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:28:50.151000-05:00,0
ws-2g198wvr5,jarguez,wsb-6m4xgd4tz,10.135.69.234,VDICHWY-OGEPIR3,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:52.055000-05:00,0
ws-j37hnwx1n,rjordan6,wsb-6m4xgd4tz,10.135.77.178,VDICHWY-VMPMP9T,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-jky8ptzcx,lsmith51,wsb-6m4xgd4tz,10.135.68.175,VDICHWY-PI407J3,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:09.812000-05:00,0
ws-wyk70f6rw,akhan7,wsb-dqxtkgx0n,10.113.25.119,EC2AMAZ-LGNJ8H2,STOPPED,AUTO_STOP,us-east-1,No login registered, 
ws-4tbygc5b4,smarks2,wsb-6m4xgd4tz,10.135.75.59,VDICHWY-3DJTTOT,AVAILABLE,ALWAYS_ON,us-east-1,2022-12-21 09:39:31.461000-05:00,67
ws-0szf20b2x,cglover2,wsb-6m4xgd4tz,10.135.79.111,VDICHWY-IETFT33,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:57.845000-05:00,0
ws-3kk7hzbzy,mlovett,wsb-6m4xgd4tz,10.135.78.189,VDICHWY-GBOM76K,AVAILABLE,ALWAYS_ON,us-east-1,2022-09-30 10:01:30.790000-04:00,150
ws-vyp6wpywt,pcorchado,wsb-6m4xgd4tz,10.135.65.113,VDICHWY-9M518LB,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:04:02.848000-05:00,0
ws-xl77wd9ll,amartini1,wsb-6m4xgd4tz,10.135.74.193,VDICHWY-VH9L5QE,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-20 19:03:37.256000-05:00,6
ws-xjtl0y5pc,jbertrand1,wsb-1dtmwzl2v,10.113.38.94,EC2AMAZ-0E7NE7F,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 09:12:14.558000-05:00,3
ws-f4z7g2fkx,knicolai,wsb-83j5dqqlr,10.135.68.213,EC2AMAZ-27ATK0N,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-k4t3mlxxk,svarnado,wsb-6m4xgd4tz,10.135.65.28,VDICHWY-01VIQ80,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-8vg5qfpb4,eocampo,wsb-6m4xgd4tz,10.135.68.183,VDICHWY-G2T965T,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:49.489000-05:00,0
ws-d1n7y946s,dwillis5,wsb-6m4xgd4tz,10.135.75.84,VDICHWY-LURV0T4,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 16:01:49.251000-05:00,0
ws-16ybpqj8z,knazar,wsb-6m4xgd4tz,10.135.77.155,VDICHWY-UT196JE,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 20:53:15.799000-05:00,0
ws-66xgh7jvt,mtoumazou,wsb-kfzj3nw9z,10.113.41.76,EC2AMAZ-9KHBBCM,STOPPED,AUTO_STOP,us-east-1,2023-02-21 13:08:34.471000-05:00,5
ws-0yn37jmfp,mroland1,wsb-6m4xgd4tz,10.135.70.83,VDICHWY-9ELJB0I,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 21:47:44.923000-05:00,0
ws-99dbrrng5,kmaxey,wsb-6m4xgd4tz,10.135.67.227,VDICHWY-ETR6OVF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:53.651000-05:00,0
ws-0lq3ykgnh,areika,wsb-6m4xgd4tz,10.135.77.146,VDICHWY-JS4CAEF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 22:58:11.785000-05:00,2
ws-jvkzcrz01,mmiles4,wsb-83j5dqqlr,10.113.39.25,EC2AMAZ-FO9Q5QK,AVAILABLE,ALWAYS_ON,us-east-1,2022-08-03 15:17:45.793000-04:00,207
ws-g27chc4dz,egoihman,wsb-dqxtkgx0n,10.113.44.14,EC2AMAZ-VPT7VU8,AVAILABLE,ALWAYS_ON,us-east-1,No login registered, 
ws-2nbclc52w,hkoiv,wsb-6m4xgd4tz,10.135.79.182,VDICHWY-IULQ9UT,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:46:44.138000-05:00,0
ws-c1fdcj5fd,sdalton1,wsb-1dtmwzl2v,10.113.43.241,EC2AMAZ-2HKVT0Q,AVAILABLE,AUTO_STOP,us-east-1,2023-02-27 08:53:05.273000-05:00,0
ws-x9z1gvt0z,jrodrigu76,wsb-6m4xgd4tz,10.135.66.209,VDICHWY-NEI961D,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 22:48:44.842000-05:00,0
ws-h83b4p153,bsanders6,wsb-6m4xgd4tz,10.135.65.189,VDICHWY-Q4IEP7I,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:03:54.168000-05:00,0
ws-dvnt8wmph,dbraun1,wsb-7v01w2s1n,10.113.37.79,EC2AMAZ-7PP93F3,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:35.649000-05:00,0
ws-fpfp2ty82,jsmith190,wsb-6m4xgd4tz,10.135.73.164,VDICHWY-1R3PV52,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 23:18:54.448000-05:00,0
ws-wtvw393h4,ggelseygar,wsb-6m4xgd4tz,10.135.73.188,VDICHWY-B9J05PD,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 12:31:09.029000-05:00,0
ws-xwxw29fjv,dwoody,wsb-6m4xgd4tz,10.135.69.123,VDICHWY-J70NBEC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:02:15.209000-05:00,0
ws-cnjhwwz8c,nmosqueda,wsb-6m4xgd4tz,10.135.72.56,VDICHWY-P80TQ3R,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 20:30:02.548000-05:00,1
ws-1vj7m81c2,khatch1,wsb-6m4xgd4tz,10.135.77.115,VDICHWY-BNPTJ7M,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:03:02.239000-05:00,0
ws-cmhw0gf12,nooten,wsb-9jvhtb24f,10.113.39.131,WSAMZN-GUV32I0M,AVAILABLE,ALWAYS_ON,us-east-1,2022-06-29 09:47:35.512000-04:00,243
ws-d248f32k4,slloyd2,wsb-6m4xgd4tz,10.135.79.204,VDICHWY-NSHQFP9,AVAILABLE,ALWAYS_ON,us-east-1,2022-11-28 13:09:29.763000-05:00,90
ws-w4ch4s5cf,scolon1,wsb-6m4xgd4tz,10.135.67.53,VDICHWY-DSVBNOU,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-25 01:56:49.214000-05:00,2
ws-bmd7p6vbs,krae,wsb-6m4xgd4tz,10.135.75.171,VDICHWY-2CQH5KC,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 21:55:42.975000-05:00,2
ws-vm4cm5mws,asaucedo1,wsb-6m4xgd4tz,10.135.78.119,VDICHWY-NDVT79L,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-26 18:17:31.994000-05:00,0
ws-4yc067f8z,kmcelyea,wsb-6m4xgd4tz,10.135.69.130,VDICHWY-JP64CCF,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-23 20:27:55.104000-05:00,3
ws-9m97rn38v,tharris47,wsb-6m4xgd4tz,10.135.77.236,VDICHWY-J8BIFKP,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:54.978000-05:00,0
ws-5t8k3039p,meigenbaue,wsb-6m4xgd4tz,10.135.65.216,VDICHWY-6T276UV,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-27 09:01:04.144000-05:00,0
ws-x93q9qlpv,kmassi,wsb-6m4xgd4tz,10.135.69.116,VDICHWY-7H8RI26,AVAILABLE,ALWAYS_ON,us-east-1,2023-02-24 16:08:05.490000-05:00,2
